File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
104_PoaPrat_12.tiff,Full,119,125,69.3163,1.803328,13.278261,0.316434,0.239494,1.136021,92.086218,9.184007,71.430489,0.043,69.3163,0,0,22.720625,0,0,71.430489,0,0,9.184007,0,0
104_PoaPrat_13.tiff,Full,2429,3051,1450.683393,2.103147,342.590953,0.557569,0.305296,4.478126,1364.07693,942.584532,2751.33795,0.498,1370.963193,79.7202,0,663.756533,211.293725,0,2087.539138,663.798813,0,481.345557,461.238975,0
104_PoaPrat_14.tiff,Full,31,29,12.609465,2.29986,1.785252,0.268515,0.169348,0.946684,16.097906,1.308753,10.969853,0.018,12.609465,0,0,3.491813,0,0,10.969853,0,0,1.308753,0,0
104_PoaPrat_15.tiff,Full,297,151,80.604808,1.873337,6.791486,0.124482,0.084674,0.508044,143.789204,1.213153,31.257609,0.084,80.604808,0,0,9.921311,0,0,31.257609,0,0,1.213153,0,0
104_PoaPrat_16.tiff,Full,119,51,29.534082,1.726819,4.29285,0.187985,0.169348,0.850963,51.967281,1.394337,18.424818,0.836,29.534082,0,0,5.846522,0,0,18.424818,0,0,1.394337,0,0
104_PoaPrat_17.tiff,Full,25,1,1.988593,0.502868,0.166695,0.09082,0.084674,0.189337,4.410828,0.01475,0.585194,0.693,1.988593,0,0,0.186273,0,0,0.585194,0,0,0.01475,0,0
106_AmphBract_1.tiff,Full,412,480,350.749221,1.368499,97.57048,0.558543,0.267763,3.803739,419.287379,219.13872,648.765905,0.214,329.473133,21.276088,0,149.722435,56.631494,0,470.56791,178.197996,0,96.815675,122.323045,0
106_AmphBract_2.tiff,Full,493,441,302.327887,1.458681,67.875428,0.384554,0.239494,2.939298,420.532084,83.850085,380.681076,0.093,297.227632,5.100256,0,108.653311,12.480681,0,341.47186,39.209216,0,59.543751,24.306334,0
106_AmphBract_3.tiff,Full,521,539,442.239447,1.218797,88.470354,0.330751,0.189337,3.22429,672.406889,95.953078,467.328542,0.276,434.314131,7.925316,0,128.805364,19.841908,0,404.993349,62.335194,0,56.289999,39.663079,0
106_AmphBract_4.tiff,Full,572,351,272.272605,1.289149,43.502077,0.261052,0.169348,1.197471,420.334963,26.556458,225.294679,0.313,272.272605,0,0,71.513666,0,0,225.294679,0,0,26.556458,0,0
106_AmphBract_5.tiff,Full,475,523,315.565358,1.657343,74.030605,0.473083,0.267763,2.613946,360.903479,121.777898,490.391029,0.22,309.974595,5.590763,0,143.483488,12.557091,0,450.941763,39.449266,0,99.502526,22.275372,0
106_AmphBract_6.tiff,Full,1482,1074,966.057969,1.111735,164.94403,0.238247,0.169348,1.992989,1633.183005,86.149896,738.674256,0.963,966.057969,0,0,235.046079,0,0,738.674256,0,0,86.149896,0,0
107_PoaPrat_1.tiff,Full,2035,4363,2319.900112,1.880684,696.565576,0.86,0.431754,8.678156,1634.625695,4171.724629,6761.402594,0.554,2049.361208,221.626119,48.912785,1190.069664,643.466488,316.794918,3742.137719,2024.024288,995.240587,943.413383,1579.164224,1649.147023
107_PoaPrat_2.tiff,Full,122,162,107.155485,1.511822,22.853378,0.315962,0.267763,1.250197,152.090052,12.074164,109.158785,0.071,107.155485,0,0,34.700423,0,0,109.158785,0,0,12.074164,0,0
107_PoaPrat_3.tiff,Full,491,413,265.488714,1.555622,47.812851,0.260677,0.189337,1.179372,399.466132,22.349935,223.696793,0.085,265.488714,0,0,71.131937,0,0,223.696793,0,0,22.349935,0,0
107_PoaPrat_4.tiff,Full,660,891,435.221829,2.047232,92.01218,0.482037,0.189337,3.620247,481.946799,229.801241,702.291972,0.3,411.046796,24.175033,0,163.530943,59.830438,0,514.329108,187.962864,0,109.390869,120.410372,0
107_PoaPrat_5.tiff,Full,1375,1640,831.041868,1.973426,208.001586,0.600341,0.254022,5.010097,824.325934,718.71852,1706.793588,0.384,755.945428,74.99423,0.102211,335.123399,207.015627,0.512085,1054.145476,651.03935,1.608762,240.596179,476.107327,2.015014
107_PoaPrat_6.tiff,Full,2064,2719,1281.944538,2.120997,268.621291,0.459709,0.254022,4.002135,1350.642339,617.436056,1997.975844,0.579,1226.201182,55.743356,0,485.329345,149.732136,0,1527.578467,470.397377,0,291.290123,326.145933,0
107_PoaPrat_7.tiff,Full,640,502,207.974254,2.41376,23.305068,0.192627,0.169348,0.900097,298.941443,9.606847,128.272195,0.163,207.974254,0,0,40.684193,0,0,128.272195,0,0,9.606847,0,0
107_PoaPrat_8.tiff,Full,220,160,69.288402,2.309189,9.121634,0.197354,0.169348,0.766756,103.774454,3.184592,44.606627,0.08,69.288402,0,0,14.174308,0,0,44.606627,0,0,3.184592,0,0
107_PoaPrat_9.tiff,Full,1595,2224,1502.354043,1.480343,461.953697,0.979746,0.515052,6.58718,1083.671189,2952.686569,4933.542082,0.59,1261.055354,225.204522,16.094167,756.198296,722.271618,91.295868,2377.332138,2269.395517,286.814427,600.030267,1943.048924,409.607378
108_PoaPrat_1.tiff,Full,1451,1141,560.637666,2.035183,84.844285,0.255848,0.169348,1.701926,778.535851,54.253343,468.937094,0.552,560.637666,0,0,148.944473,0,0,468.937094,0,0,54.253343,0,0
108_PoaPrat_2.tiff,Full,399,282,129.549694,2.176771,16.296699,0.178861,0.169348,0.592718,209.573001,4.35287,74.801842,0.279,129.549694,0,0,23.757379,0,0,74.801842,0,0,4.35287,0,0
108_PoaPrat_3.tiff,Full,272,452,234.53864,1.927188,45.563362,0.355041,0.189337,1.533512,296.76278,45.38513,267.946142,0.146,234.53864,0,0,85.258541,0,0,267.946142,0,0,45.38513,0,0
108_PoaPrat_4.tiff,Full,496,390,192.34266,2.027631,24.701365,0.199145,0.169348,0.762066,288.254768,8.751025,122.837468,0.144,192.34266,0,0,39.084349,0,0,122.837468,0,0,8.751025,0,0
108_PoaPrat_5.tiff,Full,321,259,135.268803,1.914706,17.359605,0.174481,0.169348,0.610593,224.561207,4.112749,75.913337,0.125,135.268803,0,0,24.143687,0,0,75.913337,0,0,4.112749,0,0
108_PoaPrat_6.tiff,Full,191,149,93.025538,1.601711,11.272541,0.164665,0.169348,0.56801,159.148208,2.403114,48.679428,0.092,93.025538,0,0,15.479111,0,0,48.679428,0,0,2.403114,0,0
108_PoaPrat_7a.tiff,Full,238,257,92.353433,2.782788,13.242412,0.220596,0.169348,0.757347,129.782013,5.2406,66.382587,0.06,92.353433,0,0,21.08182,0,0,66.382587,0,0,5.2406,0,0
108_PoaPrat_7b.tiff,Full,151,77,32.618666,2.360612,4.326906,0.21503,0.169348,0.931414,47.901896,2.223342,23.648036,0.035,32.618666,0,0,7.478753,0,0,23.648036,0,0,2.223342,0,0
108_PoaPrat_8.tiff,Full,586,541,187.069959,2.891966,23.477141,0.211303,0.169348,0.84674,258.018921,10.140392,126.454172,0.148,187.069959,0,0,40.195023,0,0,126.454172,0,0,10.140392,0,0
108_PoaPrat_9.tiff,Full,280,130,76.44916,1.700477,6.8829,0.122737,0.084674,0.378674,137.4806,1.083867,29.720907,0.088,76.44916,0,0,9.447373,0,0,29.720907,0,0,1.083867,0,0
108_PoaPrat_10.tiff,Full,218,326,141.242023,2.308095,22.037826,0.292766,0.189337,0.915889,174.163581,15.402115,134.182004,0.132,141.242023,0,0,42.680829,0,0,134.182004,0,0,15.402115,0,0
108_PoaPrat_11.tiff,Full,558,524,237.118793,2.209863,41.768805,0.320189,0.239494,1.136021,284.045264,31.057235,245.331923,0.094,237.118793,0,0,77.938736,0,0,245.331923,0,0,31.057235,0,0
108_PoaPrat_12.tiff,Full,219,171,81.523155,2.097564,11.367539,0.20987,0.169348,0.718483,120.977679,4.255052,55.691035,0.118,81.523155,0,0,17.696589,0,0,55.691035,0,0,4.255052,0,0
108_PoaPrat_13.tiff,Full,311,403,138.406904,2.911704,17.9995,0.229267,0.169348,0.911967,182.068957,8.882432,101.735286,0.109,138.406904,0,0,32.337004,0,0,101.735286,0,0,8.882432,0,0
108_PoaPrat_14.tiff,Full,167,83,80.848985,1.026605,10.566326,0.166247,0.119747,0.535525,146.138926,2.47373,43.228791,0.073,80.848985,0,0,13.72552,0,0,43.228791,0,0,2.47373,0,0
108_PoaPrat_15.tiff,Full,120,156,58.150762,2.682682,9.302669,0.245074,0.189337,0.718483,77.038441,4.144645,46.336613,0.065,58.150762,0,0,14.723231,0,0,46.336613,0,0,4.144645,0,0
108_PoaPrat_16.tiff,Full,331,345,220.797594,1.562517,48.271711,0.335357,0.189337,1.25877,310.6822,35.559916,236.627378,0.121,220.797594,0,0,75.24246,0,0,236.627378,0,0,35.559916,0,0
108_PoaPrat_17.tiff,Full,262,166,81.01438,2.049019,9.533891,0.180808,0.119747,0.661325,127.745154,2.945194,46.602356,0.088,81.01438,0,0,14.77596,0,0,46.602356,0,0,2.945194,0,0
110_AmpBract_1.tiff,Full,508,522,278.137508,1.87677,58.760963,0.397403,0.254022,2.773639,342.722336,83.363963,364.046747,0.133,271.022613,7.114895,0,99.029695,16.592662,0,311.919361,52.127386,0,52.761224,30.602739,0
110_AmpBract_2.tiff,Full,532,465,226.667571,2.051462,44.830261,0.400942,0.189337,2.490337,268.994264,72.386759,306.452782,0.331,222.698895,3.968676,0,88.862403,8.549015,0,279.595259,26.857523,0,57.867829,14.518929,0
110_AmpBract_3.tiff,Full,642,729,368.729682,1.977058,65.077458,0.302782,0.189337,2.163748,491.360569,54.042053,363.271119,0.233,367.929534,0.800148,0,113.861417,1.651319,0,358.083349,5.18777,0,51.364078,2.677975,0
110_AmpBract_4.tiff,Full,342,380,172.47603,2.203205,31.627282,0.364987,0.189337,2.09643,204.354208,40.997754,209.850095,0.143,172.109525,0.366505,0,65.993284,0.752984,0,207.484526,2.365568,0,39.782451,1.215304,0
110_AmpBract_5.tiff,Full,124,130,47.373307,2.744161,5.608488,0.175436,0.144548,0.49373,72.713017,1.58556,26.731579,0.023,47.373307,0,0,8.508926,0,0,26.731579,0,0,1.58556,0,0
110_AmpBract_6.tiff,Full,558,594,368.327233,1.612696,87.402071,0.46869,0.305296,2.241863,503.972637,112.973442,556.660169,0.357,367.093442,1.233791,0,174.461626,2.65874,0,548.307492,8.352677,0,108.469224,4.504218,0
113_AmphBract_1.tiff,Full,2792,2485,1474.712941,1.685074,358.41266,0.458873,0.239494,2.390448,2102.018142,541.200451,2203.120984,5.619,1467.977317,6.735625,0,686.397932,14.332344,0,2157.799841,45.321143,0,516.882078,24.318373,0
113_AmphBract_2.tiff,Full,395,517,224.188257,2.306098,38.364996,0.294966,0.189337,1.212347,288.567631,25.949863,213.651089,0.22,224.188257,0,0,67.902174,0,0,213.651089,0,0,25.949863,0,0
113_AmphBract_3.tiff,Full,215,189,150.964098,1.251953,21.949997,0.196765,0.169348,0.965432,258.351725,6.114599,93.861229,0.14,150.964098,0,0,29.823973,0,0,93.861229,0,0,6.114599,0,0
113_AmphBract_4.tiff,Full,321,253,136.062506,1.85944,24.557971,0.339644,0.189337,1.930864,173.93874,26.224197,151.87772,0.17,136.062506,0,0,48.199146,0,0,151.87772,0,0,26.224197,0,0
113_AmphBract_5.tiff,Full,313,199,104.222838,1.90937,14.638709,0.196237,0.169348,0.677392,170.687943,4.709228,66.684563,0.219,104.222838,0,0,21.202308,0,0,66.684563,0,0,4.709228,0,0
113_AmphBract_6.tiff,Full,546,403,198.073929,2.034594,31.080594,0.24562,0.169348,1.441946,291.5635,19.127152,160.978515,0.229,198.073929,0,0,51.17384,0,0,160.978515,0,0,19.127152,0,0
113_AmphBract_7.tiff,Full,1491,1122,675.822034,1.6602,135.437182,0.371483,0.189337,1.831779,1022.455701,148.087091,814.244466,1.089,675.822034,0,0,258.887243,0,0,814.244466,0,0,148.087091,0,0
301_PoaPrat_1.tiff,Full,226,214,86.83011,2.464583,11.299427,0.186238,0.169348,0.535525,134.573963,3.214332,52.454847,0.061,86.83011,0,0,16.678741,0,0,52.454847,0,0,3.214332,0,0
301_PoaPrat_2.tiff,Full,525,486,207.926718,2.337362,29.956745,0.241279,0.169348,1.714518,286.117801,17.816956,163.951702,0.075,207.926718,0,0,52.127249,0,0,163.951702,0,0,17.816956,0,0
301_PoaPrat_3.tiff,Full,298,358,364.447539,0.982309,119.525854,0.436235,0.378674,1.524132,553.550189,75.655473,507.258699,0.37,364.447539,0,0,161.366976,0,0,507.258699,0,0,75.655473,0,0
301_PoaPrat_4.tiff,Full,2300,2622,1288.777779,2.034486,316.426972,0.58307,0.267763,6.776037,1278.1735,1199.626575,2580.705605,0.364,1199.50261,78.712408,10.562761,530.792045,227.897395,62.274714,1669.103042,715.960781,195.641783,353.793643,554.999909,290.833023
301_PoaPrat_5.tiff,Full,385,463,268.004953,1.72758,66.44866,0.3701,0.338696,1.129692,357.831447,45.958471,321.764601,0.308,268.004953,0,0,102.301304,0,0,321.764601,0,0,45.958471,0,0
301_PoaPrat_6.tiff,Full,1172,1192,569.649216,2.092516,96.731626,0.259583,0.189337,1.084356,793.584056,45.983257,483.06975,0.531,569.649216,0,0,153.479782,0,0,483.06975,0,0,45.983257,0,0
301_PoaPrat_7.tiff,Full,2711,3773,1970.087526,1.915143,488.605216,0.55157,0.305296,5.8468,1944.859621,1394.9044,3632.997296,0.699,1879.284485,82.969663,7.833378,857.473193,255.908573,42.293042,2696.169291,803.960494,132.867511,551.46783,663.746138,179.690433
301_PoaPrat_8.tiff,Full,936,1178,535.184743,2.201109,95.518157,0.336369,0.254022,1.449386,604.446546,83.553535,591.05525,0.37,535.184743,0,0,187.741028,0,0,591.05525,0,0,83.553535,0,0
301_PoaPrat_9.tiff,Full,691,721,433.863343,1.661814,122.356088,0.664599,0.338696,3.836583,443.786919,419.727395,980.990319,0.435,383.663944,50.199399,0,175.388523,136.534516,0,551.28172,429.708599,0,117.548214,302.17918,0
301_PoaPrat_10.tiff,Full,2746,3479,1550.265112,2.244132,286.429001,0.374817,0.189337,2.99248,1808.702257,476.309011,1969.590486,0.565,1509.557498,40.707614,0,531.332618,95.002145,0,1671.132446,298.458041,0,300.800498,175.508513,0
301_PoaPrat_11.tiff,Full,408,382,198.721056,1.922293,51.836838,0.427053,0.254022,2.123613,250.766993,66.885914,283.0856,0.135,194.192243,4.528813,0,80.706744,9.331528,0,253.76974,29.315859,0,51.779738,15.106176,0
BU104_QuerElli_1.tiff,Full,20573,51259,13735.866151,3.731763,5824.93524,3.000333,0.119747,83.71673,14082.234176,1588611.01853,181646.417291,3.725,11046.828979,734.304399,1954.732774,2627.760998,2363.878781,52815.608683,8293.321615,7427.2662,165925.829476,1423.503832,6376.930378,1580810.58432
BU104_QuerElli_2.tiff,Full,13717,34487,8403.126249,4.104068,2450.606233,1.085301,0.119747,54.461251,7986.158826,135182.779598,36625.707624,2.464,7119.82309,761.657481,521.645678,2037.941288,2524.194031,7086.251494,6433.602567,7929.989423,22262.115634,1295.951631,7003.516472,126883.311495
BU104_QuerElli_3.tiff,Full,8914,30048,7510.529137,4.000783,6212.182589,4.142893,0.119747,95.439366,6554.302218,1111781.816682,131023.338474,2.339,5444.931115,330.465896,1735.132126,1179.005345,1115.736067,39400.694171,3731.390101,3505.188233,123786.760141,589.52839,3157.087356,1108035.200936
BU105_AndrGera_1.tiff,Full,622,850,534.277952,1.590932,164.997802,0.75263,0.431754,3.163682,462.715778,474.237549,1317.217184,0.421,488.684865,45.593088,0,308.149792,110.898643,0,968.818822,348.398362,0,259.112954,215.124595,0
BU105_AndrGera_2.tiff,Full,1165,1510,1168.201074,1.292586,412.187106,1.14074,0.598736,4.318374,791.72445,2427.893077,4418.5019,0.695,865.95932,302.241753,0,548.28083,857.817797,0,1723.103538,2695.398362,0,457.47501,1970.418067,0
BU105_AndrGera_3.tiff,Full,558,657,544.951825,1.205611,201.937823,0.993905,0.535525,3.471634,432.264809,841.242836,1772.757189,0.57,438.990375,105.96145,0,282.732924,281.332461,0,888.632815,884.124374,0,240.842036,600.4008,0
BU105_AndrGera_4.tiff,Full,797,857,693.0802,1.236509,247.406186,0.890116,0.455983,3.38696,630.14265,901.969749,2024.407734,0.636,568.527518,124.552682,0,325.47849,318.377623,0,1022.85352,1001.554214,0,250.978104,650.991644,0
BU105_AndrGera_5.tiff,Full,4938,7250,4836.586656,1.498991,1396.275061,1.048219,0.610593,4.748544,2818.690395,8976.665351,17173.348175,2.211,3808.226006,1028.36065,0,2529.295924,2934.180715,0,7951.743999,9221.604176,0,2143.031784,6833.633567,0
BU105_AndrGera_6.tiff,Full,777,748,413.307057,1.809792,68.741168,0.279025,0.169348,1.976735,592.227928,68.487768,388.080899,0.517,413.307057,0,0,123.367969,0,0,388.080899,0,0,68.487768,0,0
BU105_AndrGera_7.tiff,Full,985,789,592.406782,1.331855,140.136912,0.495574,0.189337,2.325069,730.922717,289.432003,975.717349,0.652,579.340636,13.066146,0,282.934001,27.407544,0,889.331557,86.385792,0,243.914377,45.517625,0
BU105_AndrGera_8.tiff,Full,776,460,462.504114,0.994586,114.485564,0.502226,0.169348,2.637157,621.903888,237.439003,751.84205,0.588,437.295759,25.208355,0,181.746323,57.371305,0,571.266166,180.575884,0,134.121136,103.317867,0
BU105_AndrGera_9.tiff,Full,88,54,138.079711,0.391078,18.013839,0.148993,0.084674,0.871772,260.447321,5.256003,67.226742,0.556,138.079711,0,0,21.398936,0,0,67.226742,0,0,5.256003,0,0
BU105_AndrGera_10.tiff,Full,309,391,347.373212,1.125591,91.970954,0.565424,0.305296,2.547267,375.707706,174.995927,638.995131,0.432,343.81037,3.562842,0,195.447917,7.860155,0,614.301724,24.693406,0,161.314385,13.681542,0
BU105_AndrGera_11.tiff,Full,476,481,346.308806,1.388934,59.974433,0.247442,0.189337,0.884023,535.796568,25.622875,273.914575,0.495,346.308806,0,0,87.156352,0,0,273.914575,0,0,25.622875,0,0
BU105_AndrGera_12.tiff,Full,803,678,368.835277,1.838219,51.284772,0.217173,0.169348,1.016088,550.503761,22.176172,256.536752,0.533,368.835277,0,0,81.45614,0,0,256.536752,0,0,22.176172,0,0
BU105_AndrGera_13.tiff,Full,120,104,137.503888,0.756342,23.781852,0.21424,0.084674,0.728393,238.944254,8.690328,96.243248,0.475,137.503888,0,0,30.635177,0,0,96.243248,0,0,8.690328,0,0
BU105_AsteAzur_1.tiff,Full,6801,13779,4846.319082,2.843189,1312.746413,0.752947,0.254022,14.911523,4697.46346,14141.323532,13296.169865,3.624,4472.202239,189.870609,184.246233,2058.38623,623.391735,1545.676556,6481.840855,1958.442896,4855.886114,1336.280551,1718.750543,11086.292437
BU105_AsteAzur_2.tiff,Full,4688,9064,3566.114136,2.541702,925.737456,0.765316,0.305296,10.673292,3397.449752,7580.985233,9785.205077,2.975,3171.208579,289.169199,105.736358,1514.223838,837.309872,760.672171,4764.99643,2630.486542,2389.722105,1046.943725,2042.389307,4491.6522
BU105_AsteAzur_3.tiff,Full,4833,9822,4206.305104,2.335066,1247.097173,0.862821,0.378674,11.972917,3883.415432,12001.626436,13156.526354,3.926,3708.874502,311.573837,185.856765,1826.138549,1022.272677,1335.234097,5750.20039,3211.564333,4194.761631,1212.696502,2825.203475,7963.726459
BU105_PaniPerl_1.tiff,Full,1873,2623,1618.029413,1.621108,436.976299,0.768248,0.378674,4.022684,1366.156392,1861.459127,4261.152242,0.614,1385.334501,232.694912,0,740.713293,614.751295,0,2328.87542,1932.276823,0,556.608897,1304.850229,0
BU105_PaniPerl_2.tiff,Full,1007,1191,935.554642,1.273042,289.716303,0.87309,0.535525,3.067023,746.37773,1063.048355,2675.949564,0.497,791.442176,144.112465,0,514.515057,336.224748,0,1617.094635,1058.854929,0,438.775805,624.27255,0
BU105_PaniPerl_3.tiff,Full,1869,3806,2020.531664,1.883663,583.953093,1.148059,0.49373,9.166719,1227.542125,6950.713905,8210.361551,0.615,1595.926865,327.802492,96.802307,951.036279,1011.803677,648.990233,2992.823607,3178.674998,2038.862947,797.609805,2627.016748,3526.087352
BU105_PaniPerl_4.tiff,Full,1655,1622,717.373218,2.261027,135.091245,0.35163,0.189337,1.982168,872.0577,144.007009,838.757215,0.325,717.373218,0,0,266.684965,0,0,838.757215,0,0,144.007009,0,0
BU105_PaniPerl_5.tiff,Full,828,814,627.461496,1.297291,192.887885,0.638661,0.34912,2.121925,668.935859,399.282591,1329.711179,0.447,624.592336,2.86916,0,417.193143,5.864065,0,1311.288677,18.422503,0,389.867401,9.415191,0
BU106_AndrGera_1.tiff,Full,1898,2975,1654.542979,1.79808,478.117756,0.836678,0.478988,4.629276,1166.210394,2195.254427,4701.521292,0.744,1426.279404,228.263575,0,840.743713,654.976884,0,2643.42574,2058.095552,0,656.530443,1538.723984,0
