File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
104_AmphBract_2.tiff,Full,327,359,17333.831552,0.020711,160877.049975,12.531625,8.867644,67.225047,27833.893309,3373455.804985,680803.441729,0.483,1.07536,4138.1185160000005,13194.637676,0,15295.007068,201399.894994,0,48050.681842,632752.759887,0,48097.813268,3325357.991717
104_AmphBract_5.tiff,Full,426,570,24402.682771,0.023358,272415.187118,17.189492,11.58198,98.699054,35340.899826,10431778.896975,1315869.672302,0.532,0,4691.511892,19711.170879,0,17651.209198,400946.976491,0,55452.909145,1260416.763158,0,56071.357113,10375707.539862
104_PoaPrat_1.tiff,Full,58,68,1987.548067,0.034213,11658.813087,7.583354,6.801173,17.735289,3249.30783,111689.318671,47409.457933,0.14,0,639.835938,1347.712129,0,2290.639271,12800.259888,0,7196.255505,40213.202428,0,6998.896551,104690.42212
104_PoaPrat_11.tiff,Full,102,76,2978.238471,0.025518,29510.141953,12.098608,12.540743,26.164636,4854.27878,416940.51328,115757.051748,0.29,0,348.532356,2629.706115,0,1171.941197,35674.67277,0,3681.761854,112075.289893,0,3424.048601,413516.464678
104_PoaPrat_15.tiff,Full,201,169,5336.564101,0.031668,27721.19295,6.882036,6.452159,28.934974,8882.583968,290696.77014,116225.349016,0.273,0,2401.645719,2934.918382,0,7194.419971,29801.257646,0,22601.936929,93623.412087,0,18921.78885,271774.98129
104_PoaPrat_16.tiff,roi_1,295,207,8840.942014,0.023414,83194.801618,11.374618,12.540743,36.751514,14754.058599,1213388.846649,324295.966635,0.665,0,1948.516305,6892.425709,0,5851.037204,97360.765894,0,18381.575497,305914.391138,0,15352.243984,1198036.602665
104_PoaPrat_17.tiff,roi_1,586,526,14940.021296,0.035207,94491.661869,8.423204,7.75453,28.854932,23922.761146,1163810.998088,401368.588464,0.629,0,5364.064917,9575.956379,0,17556.3007,110163.858381,0,55154.745302,346213.843162,0,49954.670715,1113856.327372
104_PoaPrat_5.tiff,roi_2,249,165,6693.525334,0.024651,62162.219549,13.803212,10.753599,75.305908,10063.16539,1985191.29977,297499.602516,0.267,0,1546.208275,5147.317059,0,4551.236554,90136.292153,0,14298.131324,283201.471192,0,11770.205299,1973421.094471
104_PoaPrat_6.tiff,roi_2,169,125,5221.0714610000005,0.023941,36297.046734,8.530958,8.867644,19.828656,8909.081348,378143.398251,142008.326648,0.251,0,1461.515772,3759.555689,0,4655.958787,40546.695505,0,14627.125921,127381.200727,0,13003.076677,365140.321574
104_PoaPrat_7.tiff,roi_3,12,12,1057.710928,0.011345,9777.352177,10.40437,10.753599,18.375757,1942.014879,96384.448076,34665.545911,0.083,0,80.327753,977.383175,0,265.590286,10768.795688,0,834.376491,33831.16942,0,764.470161,95619.977915
