File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
104_PoaPrat_14.tiff,Full,116,74,39.801945,1.859206,5.649713,0.230565,0.169348,1.197471,60.744322,3.477674,29.994482,0.035,39.801945,0,0,9.54754,0,0,29.994482,0,0,3.477674,0,0
104_PoaPrat_15.tiff,Full,259,175,151.43187,1.155635,21.754623,0.192961,0.169348,0.84674,258.575534,6.251738,93.091439,0.202,151.43187,0,0,29.608931,0,0,93.091439,0,0,6.251738,0,0
104_PoaPrat_16.tiff,Full,760,514,262.379205,1.958997,39.001306,0.211331,0.169348,1.100762,413.90538,14.311958,181.283344,0.978,262.379205,0,0,57.634265,0,0,181.283344,0,0,14.311958,0,0
104_PoaPrat_17.tiff,Full,671,145,146.472121,0.989949,13.717404,0.11731,0.084674,0.305296,285.184749,1.910378,55.118854,0.805,146.472121,0,0,17.520828,0,0,55.118854,0,0,1.910378,0,0
106_AmphBract_1.tiff,Full,405,481,457.86009,1.050539,164.279041,0.784098,0.42337,4.522734,492.781672,484.851771,1172.570934,0.246,416.03594,41.824151,0,251.907044,121.239115,0,791.68702,380.883914,0,195.401341,289.45043,0
106_AmphBract_2.tiff,Full,468,595,501.581021,1.186249,153.739601,0.559963,0.378674,4.129106,614.823831,267.830471,915.023325,0.15,482.404763,19.176258,0,238.534437,52.516806,0,750.036912,164.986413,0,149.769276,118.061195,0
106_AmphBract_3.tiff,Full,455,665,550.849434,1.207226,151.3037,0.455542,0.338696,3.74102,751.395627,193.943017,807.852097,0.421,537.439821,13.409613,0,220.511275,36.473031,0,693.26869,114.583407,0,113.45073,80.492287,0
106_AmphBract_4.tiff,Full,609,695,576.198421,1.206182,132.535252,0.38092,0.189337,3.08218,860.786286,153.288985,697.38444,0.358,569.382894,6.815527,0,204.796904,16.95713,0,644.112046,53.272394,0,119.61115,33.677836,0
106_AmphBract_5.tiff,Full,371,415,397.844686,1.043121,146.516141,0.6634,0.34912,4.353924,507.140273,324.282865,860.253634,0.236,365.455242,32.389444,0,185.171778,88.540911,0,582.094158,278.159475,0,125.017327,199.265537,0
106_AmphBract_6.tiff,Full,1080,1232,1257.44954,0.979761,272.157739,0.317219,0.189337,2.443839,2028.56643,213.81381,1280.451845,1.027,1250.569368,6.880172,0,392.688363,14.697114,0,1234.2795,46.172345,0,189.095704,24.718105,0
107_PoaPrat_1.tiff,Full,2504,5970,3091.861561,1.930876,1252.298781,1.498546,0.598736,11.481995,1544.377535,17274.791161,16401.061418,0.755,2171.89574,658.180315,261.785506,1282.860579,2108.451388,1826.608137,4034.895221,6626.13878,5740.027417,1097.687227,5662.772213,10514.33172
107_PoaPrat_2.tiff,Full,240,248,154.166541,1.60865,42.498321,0.426581,0.359241,1.670032,199.196269,36.153498,219.129334,0.088,154.166541,0,0,69.653502,0,0,219.129334,0,0,36.153498,0,0
107_PoaPrat_3.tiff,Full,458,572,378.972442,1.509345,91.3687,0.414452,0.338696,2.201524,464.169159,85.810643,505.30011,0.148,378.129957,0.842485,0,158.917384,1.76892,0,499.742883,5.557227,0,82.891441,2.919202,0
107_PoaPrat_4.tiff,Full,847,1152,764.402165,1.50706,217.067655,0.737019,0.42337,4.725083,701.410973,827.967433,1883.35658,0.458,686.48638,77.915785,0,368.338884,230.741023,0,1158.462277,724.894303,0,263.953994,564.013439,0
107_PoaPrat_5.tiff,Full,1425,2204,1472.292212,1.496985,447.415364,0.889887,0.478988,7.794149,1103.066698,2518.010235,4394.343662,0.484,1281.120069,171.100059,20.072083,760.483994,512.784486,124.791257,2390.833598,1611.466769,392.043295,600.126899,1295.993379,621.889957
107_PoaPrat_6.tiff,Full,2542,3994,2422.431379,1.648757,693.651099,0.83489,0.515052,5.832681,1721.245085,3322.078092,6810.521352,0.796,2149.412342,258.51541,14.503628,1306.174749,782.777391,77.18005,4107.93878,2460.114293,242.468279,1010.635548,1988.492291,322.950252
107_PoaPrat_7.tiff,Full,1109,1702,833.43788,2.042144,165.75062,0.502442,0.305296,2.726713,720.26105,350.002755,1392.794202,0.269,816.269514,17.168366,0,405.189424,37.558365,0,1273.984177,118.810025,0,284.213601,65.789154,0
107_PoaPrat_8.tiff,Full,1054,1290,638.562817,2.020161,124.582276,0.438737,0.267763,2.896296,622.089557,199.833888,924.900255,0.268,629.444285,9.118532,0,273.160954,21.056823,0,858.748295,66.15196,0,161.229867,38.604021,0
107_PoaPrat_9.tiff,Full,2643,4737,2870.886167,1.650013,947.959901,1.387085,0.515052,10.710843,1761.82184,15207.17466,14107.80332,0.923,2161.37151,444.564185,264.950472,1226.815305,1424.571452,1836.482404,3859.763032,4477.372787,5770.667501,987.710615,3843.535173,10375.928872
108_PoaPrat_1.tiff,Full,3402,3213,1638.965262,1.960383,301.141199,0.330444,0.189337,2.575259,2109.31968,309.37088,1782.573275,0.939,1633.914608,5.050655,0,555.297767,11.56708,0,1746.234223,36.339052,0,288.448792,20.922088,0
108_PoaPrat_2.tiff,Full,808,450,278.351899,1.616659,60.892153,0.33523,0.189337,1.441946,397.424111,44.689837,304.740419,0.305,278.351899,0,0,96.92605,0,0,304.740419,0,0,44.689837,0,0
108_PoaPrat_3.tiff,Full,341,369,267.331941,1.380306,74.030605,0.519139,0.267763,1.849308,318.322248,105.006421,444.285112,0.207,267.331941,0,0,141.361441,0,0,444.285112,0,0,105.006421,0,0
108_PoaPrat_4.tiff,Full,787,803,468.590135,1.713651,86.003982,0.306576,0.189337,1.292493,639.149267,66.392194,465.314761,0.216,468.590135,0,0,148.030239,0,0,465.314761,0,0,66.392194,0,0
108_PoaPrat_5.tiff,Full,731,653,390.844125,1.670743,53.363981,0.206879,0.169348,0.850963,610.074181,19.203557,254.678276,0.261,390.844125,0,0,80.938316,0,0,254.678276,0,0,19.203557,0,0
108_PoaPrat_6.tiff,Full,410,396,258.033361,1.534685,34.063184,0.193372,0.169348,0.780656,417.589769,10.582827,156.02883,0.241,258.033361,0,0,49.616283,0,0,156.02883,0,0,10.582827,0,0
108_PoaPrat_7a.tiff,Full,399,331,213.997841,1.546745,44.783658,0.317247,0.189337,1.250197,305.020044,29.478523,218.742459,0.069,213.997841,0,0,69.525143,0,0,218.742459,0,0,29.478523,0,0
108_PoaPrat_7b.tiff,Full,409,247,190.862966,1.294122,38.615935,0.298629,0.169348,1.401604,292.492974,23.882333,183.559189,0.076,190.862966,0,0,58.410549,0,0,183.559189,0,0,23.882333,0,0
108_PoaPrat_8.tiff,Full,294,379,268.365049,1.412255,87.165471,0.494841,0.305296,1.608806,366.507221,97.952982,429.651191,0.178,268.365049,0,0,136.678378,0,0,429.651191,0,0,97.952982,0,0
108_PoaPrat_9.tiff,Full,371,355,270.981522,1.310052,28.877707,0.156876,0.119747,0.598736,463.165836,6.843821,131.220973,0.132,270.981522,0,0,41.758794,0,0,131.220973,0,0,6.843821,0,0
108_PoaPrat_10.tiff,Full,393,351,224.534519,1.563234,44.220838,0.330166,0.169348,1.554408,315.179214,40.155974,243.357167,0.149,224.534519,0,0,77.44696,0,0,243.357167,0,0,40.155974,0,0
108_PoaPrat_11.tiff,Full,944,742,460.980514,1.609613,92.07133,0.343638,0.169348,1.849308,653.191907,99.730275,516.672261,0.163,460.980514,0,0,164.280758,0,0,516.672261,0,0,99.730275,0,0
108_PoaPrat_12.tiff,Full,931,553,343.893245,1.608057,52.146927,0.223546,0.119747,1.113713,544.580335,27.448151,252.029423,0.206,343.893245,0,0,80.112121,0,0,252.029423,0,0,27.448151,0,0
108_PoaPrat_13.tiff,Full,279,267,171.711774,1.554931,39.42611,0.380176,0.189337,1.28135,226.090804,36.848268,216.692962,0.123,171.711774,0,0,68.95616,0,0,216.692962,0,0,36.848268,0,0
108_PoaPrat_14.tiff,Full,203,133,159.579358,0.833441,23.339124,0.196272,0.169348,0.871772,282.84117,7.166519,98.643884,0.102,159.579358,0,0,31.399323,0,0,98.643884,0,0,7.166519,0,0
108_PoaPrat_15.tiff,Full,145,79,80.261252,0.984286,26.560106,0.439157,0.515052,1.139172,121.650211,18.393865,115.72437,0.068,80.261252,0,0,36.828195,0,0,115.72437,0,0,18.393865,0,0
108_PoaPrat_16.tiff,Full,318,360,316.102066,1.138873,89.015251,0.444203,0.254022,1.7862,436.169304,90.155603,446.519369,0.145,316.102066,0,0,142.04868,0,0,446.519369,0,0,90.155603,0,0
108_PoaPrat_17.tiff,Full,597,657,355.979194,1.845613,66.400265,0.307502,0.189337,1.533512,478.699224,48.336022,357.608379,0.199,355.979194,0,0,113.75216,0,0,357.608379,0,0,48.336022,0,0
110_AmpBract_1.tiff,Full,550,683,484.70832,1.409095,151.377189,0.570873,0.378674,3.565369,597.985739,261.671,902.401908,0.187,464.653774,20.054546,0,234.062122,53.112474,0,735.544151,166.857757,0,148.483374,113.187626,0
110_AmpBract_2.tiff,Full,797,977,689.792796,1.416367,174.080004,0.452818,0.305296,3.340065,899.869851,251.861072,1021.4282,0.516,669.245463,20.547333,0,273.912384,51.032021,0,861.106377,160.321823,0,150.144966,101.716106,0
110_AmpBract_3.tiff,Full,690,926,767.379516,1.206704,219.557329,0.557698,0.378674,3.665514,894.874085,372.405777,1384.882884,0.325,742.327139,25.052378,0,378.127422,62.384089,0,1188.897488,195.985396,0,246.858483,125.547294,0
110_AmpBract_4.tiff,Full,505,508,389.638018,1.303774,102.15908,0.442241,0.267763,2.883893,536.168855,131.606851,563.086185,0.242,381.782333,7.855686,0,160.34549,18.796562,0,504.035043,59.051142,0,96.013304,35.593548,0
110_AmpBract_5.tiff,Full,63,61,62.344618,0.978432,15.01691,0.322055,0.267763,0.84674,99.595339,7.315374,63.707091,0.024,62.344618,0,0,20.255643,0,0,63.707091,0,0,7.315374,0,0
110_AmpBract_6.tiff,Full,652,808,706.215157,1.144127,211.018232,0.63686,0.467486,3.523904,832.702185,410.05861,1447.577199,0.391,685.046781,21.168376,0,403.23389,57.283818,0,1267.614775,179.962423,0,285.624598,124.434013,0
113_AmphBract_1.tiff,Full,3139,3558,2975.253336,1.195865,876.081995,0.506835,0.338696,4.166271,4282.322109,1270.633005,4814.325604,5.389,2914.896279,60.357057,0,1372.383811,159.220696,0,4313.481955,500.843649,0,927.279017,343.353988,0
113_AmphBract_2.tiff,Full,526,686,483.745838,1.4181,130.689057,0.437742,0.254022,2.68965,656.598432,149.983906,683.288408,0.452,478.159846,5.585992,0,204.609243,12.806274,0,643.056311,40.232097,0,126.720738,23.263168,0
113_AmphBract_3.tiff,Full,324,262,224.988227,1.164505,44.134802,0.264105,0.239494,1.441946,373.154345,19.353295,190.445213,0.229,224.988227,0,0,60.591637,0,0,190.445213,0,0,19.353295,0,0
113_AmphBract_4.tiff,Full,495,595,427.093036,1.393139,108.314256,0.521953,0.34912,3.052965,468.715169,178.111912,728.599667,0.245,418.393619,8.699417,0,211.023053,20.564695,0,663.993773,64.605895,0,139.403895,38.708017,0
113_AmphBract_5.tiff,Full,301,341,264.234806,1.290519,64.869537,0.367456,0.267763,1.357428,385.869546,44.992394,310.261154,0.245,264.234806,0,0,98.733076,0,0,310.261154,0,0,44.992394,0,0
113_AmphBract_6.tiff,Full,596,690,561.662051,1.228497,138.120438,0.393403,0.267763,2.608454,771.300818,123.577645,712.24137,0.297,556.967629,4.694422,0,216.098311,10.481771,0,679.311914,32.929456,0,105.077029,18.500616,0
113_AmphBract_7.tiff,Full,1383,1703,1325.92188,1.284389,353.228976,0.449156,0.305296,3.048264,1898.836104,386.671613,1901.634306,1.22,1318.870597,7.051283,0,588.343141,16.665631,0,1849.277683,52.356623,0,355.123269,31.548344,0
301_PoaPrat_1.tiff,Full,344,390,224.138353,1.739997,46.732021,0.362204,0.254022,1.439458,281.765511,40.634863,266.571941,0.149,224.138353,0,0,84.808336,0,0,266.571941,0,0,40.634863,0,0
301_PoaPrat_2.tiff,Full,473,641,367.91595,1.742246,81.358025,0.42574,0.267763,2.287766,416.725883,97.120692,502.125333,0.093,366.622286,1.293664,0,156.996751,2.761121,0,493.451017,8.674316,0,92.483443,4.637249,0
301_PoaPrat_3.tiff,Full,426,501,445.718345,1.124028,179.600663,0.566737,0.49373,1.992989,611.031553,172.285636,820.963432,0.405,445.718345,0,0,261.153423,0,0,820.963432,0,0,172.285636,0,0
301_PoaPrat_4.tiff,Full,1889,3257,2023.420379,1.609651,669.44982,0.907901,0.431754,8.872607,1547.916814,3800.276698,6191.49809,0.493,1741.985305,240.313116,41.121958,1010.164899,707.200057,252.597227,3175.625987,2222.314512,793.557591,796.880381,1751.053486,1252.342831
301_PoaPrat_5.tiff,Full,526,496,427.673969,1.159762,122.911739,0.469368,0.267763,1.745599,571.689084,131.849784,645.812143,0.374,427.673969,0,0,205.535578,0,0,645.812143,0,0,131.849784,0,0
301_PoaPrat_6.tiff,Full,1251,1634,1039.568516,1.571806,256.422068,0.475169,0.34912,3.0353,1167.311355,359.201024,1616.353297,0.636,1023.213579,16.354937,0,474.851982,39.090447,0,1493.547035,122.806262,0,285.010998,74.190026,0
301_PoaPrat_7.tiff,Full,2512,4124,2732.148103,1.509435,932.037819,0.941128,0.592718,7.475329,1849.166815,4448.25598,8571.383683,0.848,2346.438739,358.922416,26.786948,1550.149462,1019.166021,157.280982,4873.370565,3203.900342,494.112776,1297.01093,2417.480001,733.76505
301_PoaPrat_8.tiff,Full,820,1124,737.819424,1.523408,199.808426,0.626779,0.34912,3.734306,713.948441,513.820431,1536.651899,0.429,697.209249,40.610175,0,385.544986,103.43252,0,1211.709056,324.942844,0,300.42873,213.3917,0
