File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
104_PoaPrat_14.tiff,Full,96,57,28.168509,2.023536,3.694181,0.242675,0.169348,1.113713,40.986651,2.936399,22.92075,0.035,28.168509,0,0,7.295901,0,0,22.92075,0,0,2.936399,0,0
104_PoaPrat_15.tiff,Full,206,172,129.569598,1.327472,16.816501,0.172879,0.169348,0.592718,223.209218,4.020031,71.462641,0.199,129.569598,0,0,22.722786,0,0,71.462641,0,0,4.020031,0,0
104_PoaPrat_16.tiff,Full,454,281,123.790704,2.26996,15.637088,0.178333,0.169348,1.01961,202.212985,4.933708,72.355402,0.865,123.790704,0,0,22.97879,0,0,72.355402,0,0,4.933708,0,0
104_PoaPrat_17.tiff,Full,301,27,38.598972,0.6995,3.27117,0.101062,0.084674,0.254022,81.352988,0.354312,12.489234,0.689,38.598972,0,0,3.967431,0,0,12.489234,0,0,0.354312,0,0
106_AmphBract_1.tiff,Full,348,409,384.443118,1.063877,136.328016,0.673085,0.34912,4.301739,472.214097,313.704163,843.69048,0.219,357.529675,26.913443,0,192.424382,76.119302,0,604.55464,239.135839,0,138.21698,175.487183,0
106_AmphBract_2.tiff,Full,419,483,431.548214,1.119226,118.778414,0.47871,0.338696,3.640982,575.816533,167.66436,664.83927,0.173,419.561769,11.986445,0,180.397143,31.126376,0,567.052877,97.786393,0,102.145846,65.518514,0
106_AmphBract_3.tiff,Full,396,516,483.289496,1.067683,127.075535,0.394796,0.267763,3.472667,735.879864,135.78203,612.051203,0.852,473.111293,10.178203,0,167.471987,27.164099,0,526.712669,85.338535,0,77.249404,58.532626,0
106_AmphBract_4.tiff,Full,509,427,436.028496,0.979294,89.276944,0.348007,0.189337,1.87051,656.046576,85.287398,477.324891,0.382,436.028496,0,0,151.802746,0,0,477.324891,0,0,85.287398,0,0
106_AmphBract_5.tiff,Full,307,337,339.947216,0.99133,119.414724,0.600114,0.338696,3.565369,463.751932,225.525079,661.630687,0.248,316.912789,23.034427,0,151.283838,59.28404,0,475.384383,186.246304,0,102.42835,123.096729,0
106_AmphBract_6.tiff,Full,968,1072,1152.399689,0.930233,232.050509,0.279467,0.189337,2.201524,1934.711475,142.433137,1024.660148,1.159,1151.233035,1.166653,0,323.577502,2.44067,0,1016.992556,7.667592,0,138.418349,4.014788,0
107_PoaPrat_1.tiff,Full,1752,3782,2471.857453,1.530024,1005.941161,1.35046,0.69824,11.25623,1255.751762,9406.265358,11283.301399,0.696,1832.014488,532.365288,107.477677,1204.702266,1662.545838,723.536074,3787.203994,5223.04179,2273.055615,1028.979387,4349.979185,4027.306786
107_PoaPrat_2.tiff,Full,113,199,125.817165,1.58166,33.086314,0.394818,0.34912,1.32265,163.263798,21.855829,161.123566,0.1,125.817165,0,0,51.24372,0,0,161.123566,0,0,21.855829,0,0
107_PoaPrat_3.tiff,Full,452,500,334.767876,1.493572,72.704212,0.337402,0.254022,1.949342,462.998251,51.204445,363.679677,0.142,334.767876,0,0,115.548467,0,0,363.679677,0,0,51.204445,0,0
107_PoaPrat_4.tiff,Full,664,940,575.597636,1.633085,164.158949,0.633349,0.34912,4.318374,594.517077,492.412591,1217.388628,0.512,526.291052,49.306583,0,245.292687,142.173695,0,770.736792,446.651836,0,155.921336,336.491255,0
107_PoaPrat_5.tiff,Full,1416,2037,1225.259547,1.662505,351.52976,0.722814,0.359241,6.513297,1101.621222,1559.838708,2995.401037,0.494,1105.282307,105.722133,14.255107,549.187121,323.315054,80.532946,1726.675127,1015.724199,253.001711,377.763142,822.87355,359.202016
107_PoaPrat_6.tiff,Full,2370,3494,1940.407509,1.800653,506.778581,0.631591,0.359241,5.490768,1726.12853,1704.033686,4143.480134,0.789,1804.868216,129.075227,6.464066,895.69779,388.662753,33.552601,2817.051481,1221.02005,105.408604,589.44521,977.745582,136.842894
107_PoaPrat_7.tiff,Full,1000,1197,549.588778,2.177992,90.585412,0.32389,0.189337,1.714518,634.517425,86.449168,583.8819,0.24,549.588778,0,0,185.508693,0,0,583.8819,0,0,86.449168,0,0
107_PoaPrat_8.tiff,Full,818,628,318.926699,1.969105,51.152133,0.281479,0.189337,1.314494,412.975677,36.046566,295.427729,0.182,318.926699,0,0,93.861443,0,0,295.427729,0,0,36.046566,0,0
107_PoaPrat_9.tiff,Full,2104,2750,2140.484302,1.284756,716.945412,1.283875,0.598736,7.886964,1377.378706,7760.86514,9357.66355,0.835,1634.338081,382.952615,123.193606,1001.956519,1231.75625,743.875123,3149.586452,3870.168322,2337.908776,826.311955,3350.438574,3584.114611
108_PoaPrat_1.tiff,Full,2540,2288,1167.733088,1.959352,210.034192,0.315422,0.169348,2.222592,1524.687759,184.511402,1208.499165,0.859,1167.130097,0.602991,0,382.99044,1.272544,0,1204.50135,3.997815,0,182.400288,2.111113,0
108_PoaPrat_2.tiff,Full,473,507,250.506312,2.023901,46.020429,0.306104,0.239494,0.98746,321.324436,28.728429,244.962706,0.331,250.506312,0,0,77.912188,0,0,244.962706,0,0,28.728429,0,0
108_PoaPrat_3.tiff,Full,242,410,245.152337,1.67243,62.118169,0.440424,0.189337,1.608806,310.859328,70.882986,347.496757,0.215,245.152337,0,0,110.499075,0,0,347.496757,0,0,70.882986,0,0
108_PoaPrat_4.tiff,Full,671,687,359.07186,1.913266,63.700878,0.28141,0.169348,1.139172,504.833883,43.197452,332.341793,0.209,359.07186,0,0,105.623726,0,0,332.341793,0,0,43.197452,0,0
108_PoaPrat_5.tiff,Full,683,489,273.814362,1.785881,37.069075,0.194586,0.169348,0.723455,438.853822,11.375696,170.097049,0.258,273.814362,0,0,54.095046,0,0,170.097049,0,0,11.375696,0,0
108_PoaPrat_6.tiff,Full,438,324,193.881747,1.671122,23.613365,0.177195,0.169348,0.682664,315.869497,6.415834,108.23137,0.239,193.881747,0,0,34.419874,0,0,108.23137,0,0,6.415834,0,0
108_PoaPrat_7a.tiff,Full,298,212,141.885108,1.494167,32.329912,0.330307,0.254022,0.98746,206.587833,19.078332,151.272082,0.08,141.885108,0,0,48.151399,0,0,151.272082,0,0,19.078332,0,0
108_PoaPrat_7b.tiff,Full,345,225,134.377145,1.674392,26.798498,0.29685,0.239494,1.212347,191.931148,14.827339,130.295621,0.069,134.377145,0,0,41.466368,0,0,130.295621,0,0,14.827339,0,0
108_PoaPrat_8.tiff,Full,507,517,269.547779,1.918027,66.762334,0.374212,0.189337,1.439458,373.02274,65.605599,332.905082,0.182,269.547779,0,0,105.908694,0,0,332.905082,0,0,65.605599,0,0
108_PoaPrat_9.tiff,Full,464,296,213.010897,1.3896,19.867203,0.137826,0.084674,0.542178,372.661433,3.997795,91.572958,0.124,213.010897,0,0,29.105074,0,0,91.572958,0,0,3.997795,0,0
108_PoaPrat_10.tiff,Full,303,221,160.153381,1.379927,34.790907,0.317619,0.169348,1.338814,241.970919,25.434581,166.905649,0.164,160.153381,0,0,53.127718,0,0,166.905649,0,0,25.434581,0,0
108_PoaPrat_11.tiff,Full,909,519,330.668149,1.569549,70.834716,0.354763,0.169348,1.695596,465.432949,69.562146,385.249642,0.152,330.668149,0,0,122.538724,0,0,385.249642,0,0,69.562146,0,0
108_PoaPrat_12.tiff,Full,541,297,186.170911,1.595308,31.991144,0.256729,0.169348,0.935255,288.774243,18.185595,157.603707,0.205,186.170911,0,0,50.135577,0,0,157.603707,0,0,18.185595,0,0
108_PoaPrat_13.tiff,Full,277,295,148.763054,1.983019,33.12037,0.353046,0.189337,1.197471,195.605065,28.261767,177.689766,0.128,148.763054,0,0,56.532114,0,0,177.689766,0,0,28.261767,0,0
108_PoaPrat_14.tiff,Full,223,113,130.790321,0.863978,18.184119,0.17735,0.169348,0.682664,235.998215,4.658014,74.150036,0.092,130.790321,0,0,23.586658,0,0,74.150036,0,0,4.658014,0,0
108_PoaPrat_15.tiff,Full,81,73,67.219907,1.085988,21.993015,0.43048,0.508044,1.01961,100.081806,13.2022,93.469794,0.074,67.219907,0,0,29.752359,0,0,93.469794,0,0,13.2022,0,0
108_PoaPrat_16.tiff,Full,322,402,291.382456,1.37963,74.349656,0.383165,0.239494,1.498036,416.049899,62.661131,353.741805,0.155,291.382456,0,0,112.547993,0,0,353.741805,0,0,62.661131,0,0
108_PoaPrat_17.tiff,Full,520,570,251.88659,2.262923,41.41032,0.261348,0.169348,1.060962,343.580986,23.116981,214.595983,0.172,251.88659,0,0,68.277013,0,0,214.595983,0,0,23.116981,0,0
110_AmpBract_1.tiff,Full,454,486,384.979952,1.262403,116.894579,0.514933,0.34912,3.26846,511.973011,173.170616,642.301795,0.191,370.748399,14.231553,0,167.879219,36.486036,0,527.677534,114.624261,0,98.325553,74.845063,0
110_AmpBract_2.tiff,Full,856,770,520.187688,1.480235,115.933841,0.392893,0.239494,3.146639,722.295239,159.325798,671.219444,0.571,507.794162,12.393525,0,183.151652,30.423627,0,575.6408,95.578644,0,99.471147,59.854651,0
110_AmpBract_3.tiff,Full,736,814,633.395992,1.285136,157.304728,0.45208,0.305296,3.349711,814.957155,209.855969,923.39256,0.449,620.775738,12.620254,0,262.059149,31.726048,0,823.722242,99.670318,0,146.088107,63.767862,0
110_AmpBract_4.tiff,Full,480,445,318.122989,1.39883,72.444311,0.405887,0.254022,2.673608,421.851669,91.805499,424.614223,0.486,312.241368,5.881621,0,121.859027,13.117879,0,383.403192,41.211031,0,68.704197,23.101303,0
110_AmpBract_5.tiff,Full,78,50,50.65681,0.987034,12.218939,0.308235,0.305296,0.762066,84.201388,5.388984,50.265366,0.041,50.65681,0,0,15.985182,0,0,50.265366,0,0,5.388984,0,0
110_AmpBract_6.tiff,Full,676,752,606.058131,1.240805,162.984913,0.547368,0.378674,2.982881,770.340244,256.784338,1063.982771,0.421,594.861561,11.19657,0,310.728231,27.662459,0,977.078592,86.904179,0,202.42625,54.358088,0
113_AmphBract_1.tiff,Full,3089,3176,2490.690027,1.275149,671.652706,0.476691,0.267763,3.560338,3622.944994,959.012193,3793.71907,8.964,2452.07124,38.618787,0,1109.022391,97.895103,0,3486.172534,307.546537,0,759.758812,199.25338,0
113_AmphBract_2.tiff,Full,602,647,396.859291,1.630301,90.158816,0.359053,0.239494,2.361782,558.239287,83.160507,463.300894,0.642,395.139248,1.720043,0,143.683353,3.738382,0,451.55642,11.744474,0,76.763708,6.3968,0
113_AmphBract_3.tiff,Full,262,190,183.558694,1.035091,33.132917,0.243434,0.239494,1.354784,311.120098,13.2125,142.663328,0.446,183.558694,0,0,45.383084,0,0,142.663328,0,0,13.2125,0,0
113_AmphBract_4.tiff,Full,457,452,305.701441,1.478567,71.390367,0.42399,0.267763,2.46865,379.188256,86.437839,421.982979,1.003,301.763583,3.937857,0,125.651002,8.579098,0,395.03095,26.95203,0,71.708552,14.729287,0
113_AmphBract_5.tiff,Full,314,282,220.978247,1.276144,44.905543,0.306664,0.239494,1.212347,334.099938,26.46617,215.778551,1.535,220.978247,0,0,68.627259,0,0,215.778551,0,0,26.46617,0,0
113_AmphBract_6.tiff,Full,618,587,438.214298,1.339527,90.992292,0.312903,0.239494,2.03922,657.759193,65.876632,446.246688,2.305,437.925202,0.289095,0,141.235323,0.584322,0,444.410986,1.835702,0,64.949002,0.92763,0
113_AmphBract_7.tiff,Full,1456,1340,1060.783381,1.263217,272.236605,0.429144,0.267763,2.32969,1566.594436,277.969643,1456.904103,4.627,1058.584349,2.199032,0,458.751052,4.684486,0,1442.187356,14.716748,0,270.110276,7.859367,0
301_PoaPrat_1.tiff,Full,291,347,164.889927,2.104434,30.313437,0.300648,0.254022,1.100762,210.088272,17.881408,162.7477,0.544,164.889927,0,0,51.681058,0,0,162.7477,0,0,17.881408,0,0
301_PoaPrat_2.tiff,Full,447,603,324.794699,1.856557,63.3173,0.351106,0.254022,2.163748,391.578559,57.396578,366.887165,0.494,324.139099,0.6556,0,115.21053,1.371304,0,362.579088,4.308077,0,55.14255,2.254029,0
301_PoaPrat_3.tiff,Full,346,360,386.7006,0.930953,154.86345,0.524582,0.431754,1.862828,584.017876,124.96424,655.30822,1.192,386.7006,0,0,208.556774,0,0,655.30822,0,0,124.96424,0,0
301_PoaPrat_4.tiff,Full,2188,3187,1866.825585,1.707176,543.530397,0.769117,0.34912,8.272091,1595.387257,2773.965377,4863.226409,0.748,1667.791525,174.859756,24.174303,861.979117,531.768691,153.493809,2710.410773,1670.600614,482.215022,628.172835,1363.059997,782.732545
301_PoaPrat_5.tiff,Full,531,405,356.52897,1.135953,99.081491,0.423347,0.267763,1.439458,506.169405,86.858681,487.618562,0.451,356.52897,0,0,155.156332,0,0,487.618562,0,0,86.858681,0,0
301_PoaPrat_6.tiff,Full,1358,1512,869.064877,1.739801,189.90888,0.371717,0.267763,1.864751,1079.211135,163.240984,1055.568354,0.816,869.064877,0,0,335.416738,0,0,1055.568354,0,0,163.240984,0,0
301_PoaPrat_7.tiff,Full,2400,3419,2325.439711,1.47026,753.148747,0.800122,0.478988,7.237523,1885.410209,2870.422308,6172.639743,1.256,2101.98313,203.342891,20.11369,1283.695303,562.149429,118.051574,4035.017972,1766.751814,370.869958,1021.064356,1299.545381,549.812571
301_PoaPrat_8.tiff,Full,839,1060,664.732122,1.594627,161.145888,0.516497,0.305296,2.949039,693.149579,292.641534,1130.897421,0.681,649.527548,15.204574,0,324.441923,35.189392,0,1020.346685,110.550736,0,228.146874,64.49466,0
301_PoaPrat_9.tiff,Full,956,1177,735.770353,1.599684,219.71327,0.704188,0.431754,4.391635,677.692657,732.595655,1740.25177,0.767,668.644574,67.125779,0,351.247869,202.31675,0,1104.176082,636.075688,0,232.887974,499.707681,0
301_PoaPrat_10.tiff,Full,2119,3623,2067.634273,1.752244,505.31238,0.585681,0.34912,5.361944,1931.694487,1452.450414,4067.224619,0.958,1932.90136,132.734048,1.998866,924.079309,358.944436,10.322413,2907.138601,1127.657202,32.428817,608.148595,802.419412,41.882406
301_PoaPrat_11.tiff,Full,557,537,327.989649,1.637247,86.91274,0.505833,0.305296,2.541631,374.406402,141.639822,540.794531,0.272,314.284709,13.70494,0,141.092064,30.913155,0,443.677991,97.11654,0,86.715889,54.923932,0
BU104_QuerElli_1.tiff,Full,10283,37321,9249.031353,4.035125,9094.592192,5.219476,0.119747,97.066292,9588.288931,2571253.407624,207456.788596,3.86,7367.25879,202.259024,1679.513538,1432.312324,663.538997,63930.486304,4528.673247,2084.569237,200843.546113,559.641652,1827.734987,2568866.030985
BU104_QuerElli_2.tiff,Full,13479,47645,13610.550353,3.500593,7108.216031,2.330662,0.169348,75.903103,11749.432205,867969.082083,126698.29332,4.633,10772.459861,894.951171,1943.139321,3140.638072,3000.768822,34174.793463,9904.846343,9428.836965,107364.610012,1836.30815,8438.387748,857694.386185
BU104_QuerElli_3.tiff,Full,6483,23494,5965.487433,3.93832,7758.501277,6.931587,0.119747,95.439366,5143.517247,2120900.101795,176500.504128,2.265,4289.564812,173.971107,1501.951515,900.985003,570.442688,54703.273827,2853.002388,1792.098557,171855.403183,399.875423,1573.423019,2118926.803353
BU105_AndrGera_1.tiff,Full,800,1056,702.872953,1.502405,212.554337,0.885846,0.56801,4.27918,466.401981,838.511251,2053.692848,0.692,619.114964,83.757989,0,435.673057,217.675083,0,1369.045349,684.647499,0,376.80085,461.710401,0
BU105_AndrGera_2.tiff,Full,1586,2225,1630.534765,1.364583,496.744604,1.226505,0.682664,5.3586,860.210869,3998.416886,6656.620602,1.012,1197.557224,429.828312,3.149228,793.672096,1307.796855,16.241341,2494.862389,4110.734536,51.023678,662.812834,3269.793249,65.810804
BU105_AndrGera_3.tiff,Full,923,1263,756.244014,1.670096,246.330733,0.990595,0.508044,4.065234,541.304663,1329.980357,2514.46246,0.92,599.199375,157.044639,0,349.916086,449.950694,0,1100.0454,1414.417059,0,281.979041,1048.001316,0
BU105_AndrGera_4.tiff,Full,1371,1570,1032.345607,1.520809,305.765647,0.92769,0.515052,4.065234,735.247744,1521.831521,3191.649524,0.975,849.252318,183.093289,0,512.079907,502.837949,0,1610.619567,1581.029957,0,405.352556,1116.478964,0
BU105_AndrGera_5.tiff,Full,16031,29627,10616.56757,2.790638,2338.916847,0.852472,0.239494,8.150285,7593.24115,22690.48461,33494.161357,4.095,8691.925536,1775.758805,148.883229,4054.375493,5738.156038,859.533861,12762.520482,18030.215496,2701.425378,3194.602619,15530.142189,3965.739801
BU105_AndrGera_6.tiff,Full,884,770,518.639167,1.484655,106.023541,0.392356,0.189337,2.201524,666.520091,152.838114,685.928552,0.653,515.460367,3.1788,0,211.577442,6.663971,0,664.993068,20.935483,0,141.857828,10.980285,0
BU105_AndrGera_7.tiff,Full,1095,1087,781.668383,1.390615,182.280333,0.533141,0.239494,2.710891,912.253199,448.902693,1382.779564,0.964,733.481433,48.18695,0,333.968964,105.74072,0,1049.965669,332.813895,0,265.150467,183.752226,0
BU105_AndrGera_8.tiff,Full,946,700,628.16711,1.114353,147.959041,0.51706,0.189337,2.916033,822.301456,357.855389,1054.239669,0.92,591.210557,36.956553,0,246.522423,88.98456,0,774.686428,279.553241,0,188.307587,169.547802,0
BU105_AndrGera_9.tiff,Full,122,56,147.992374,0.378398,21.044824,0.165044,0.084674,0.98746,275.226246,7.356187,80.276867,0.821,147.992374,0,0,25.55292,0,0,80.276867,0,0,7.356187,0,0
BU105_AndrGera_10.tiff,Full,372,517,421.202123,1.227439,113.628787,0.730153,0.34912,3.22429,401.457291,387.358053,1019.633058,0.515,383.163502,38.038621,0,232.476166,92.070031,0,730.386524,289.246534,0,210.150934,177.207119,0
BU105_AndrGera_11.tiff,Full,516,477,387.118845,1.23218,78.025913,0.296527,0.189337,1.129692,578.939699,43.302253,368.126724,0.732,387.118845,0,0,117.090036,0,0,368.126724,0,0,43.302253,0,0
BU105_AndrGera_12.tiff,Full,978,625,456.299926,1.369713,81.662736,0.292521,0.169348,1.36795,677.581191,61.567348,431.018847,0.768,456.299926,0,0,137.032065,0,0,431.018847,0,0,61.567348,0,0
BU105_AndrGera_13.tiff,Full,153,123,146.707094,0.838405,28.173286,0.251618,0.119747,0.871772,243.119113,13.177213,121.468283,0.578,146.707094,0,0,38.664555,0,0,121.468283,0,0,13.177213,0,0
BU105_AsteAzur_1.tiff,Full,66899,156916,37106.377803,4.228815,7315.887812,0.609247,0.119747,44.108572,42887.937568,277239.790747,91345.998341,19.749,34650.720623,1369.532157,1086.125024,9039.082186,4126.451671,15870.239044,28520.216815,12967.955133,49857.826393,5292.36671,10456.548157,261490.875881
BU105_AsteAzur_2.tiff,Full,55987,125071,24798.253243,5.043541,2998.235898,0.367777,0.084674,19.49342,31414.255706,39132.949195,35419.76051,13.435,23597.630175,737.350015,463.273053,4954.662419,2323.945244,3958.070348,15680.383737,7304.732044,12434.644729,2572.768748,6173.587233,30386.593214
BU105_AsteAzur_3.tiff,Full,93312,247075,50161.304462,4.92561,8338.218878,0.463244,0.084674,47.114675,55574.388734,263533.043984,94437.862201,33.215,47676.218956,1550.295002,934.790504,11246.741135,4689.175176,14049.045703,35565.099879,14736.383551,44136.378772,5958.248522,11937.72123,245637.074232
BU105_PaniPerl_1.tiff,Full,3401,6425,3035.006425,2.116964,710.429959,0.842288,0.378674,6.113557,2125.886289,5166.645081,9036.032191,1.095,2569.031058,444.37584,21.599526,1376.39602,1377.560999,119.726149,4329.870938,4330.030463,376.13079,1072.705379,3570.878033,523.061669
BU105_PaniPerl_2.tiff,Full,1533,2751,1598.513646,1.720974,406.109004,0.935152,0.542178,4.004821,956.840052,2350.44456,4967.463268,0.685,1326.190106,272.323541,0,832.417378,746.836707,0,2618.058974,2349.404295,0,693.534623,1656.909937,0
BU105_PaniPerl_3.tiff,Full,8306,19165,5499.953868,3.484575,1135.042133,0.893738,0.169348,12.264,4600.883174,23733.163274,19860.509902,1.506,4545.989339,561.148801,392.815728,1622.588872,1791.381837,2900.719661,5116.158755,5629.84039,9114.510757,1167.521854,4816.376778,17749.264643
